State_Name,Place,Zip_Code,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples,Population,City,County
Delaware,Camden,19808,4521915,0,39.7399294,-75.62802590000001,1103,1035,339,411,38442,Wilmington,New Castle
Delaware,Camden,19806,414174,0,39.758740100000004,-75.56316149999999,1424,1301,433,297,9560,Wilmington,New Castle
Delaware,Elsmere,19805,2606780,0,39.738477,-75.59458599999999,971,925,233,683,40937,Wilmington,New Castle
Delaware,Camden,19804,5130514,355947,39.7228586,-75.58179190000001,795,696,227,136,17944,Wilmington,New Castle
Delaware,Camden,19803,19458464,0,39.8023473,-75.55979040000001,1787,1781,160,18,21364,Wilmington,New Castle
Delaware,Wilmington city,19802,28241488,15639762,39.735651000000004,-75.532104,918,914,474,15075,24621,Wilmington,New Castle
Delaware,Camden,19730,60989951,3323447,39.433306,-75.6385525,0,0,0,0,451,Odessa,New Castle
Delaware,Camden,19720,19092993,2927220,39.629594299999994,-75.6112728,1052,985,280,1240,59250,New Castle,New Castle
Delaware,Camden,19713,16838643,0,39.686344299999995,-75.65655809999998,1100,1070,232,658,30408,Newark,New Castle
Delaware,Newark city,19711,23794640,0,39.677574,-75.75730899999999,1184,1070,591,4243,51322,Newark,New Castle
Delaware,Middletown,19709,30479173,156966,39.445173,-75.716753,1232,1161,422,1268,35107,Middletown,New Castle
Delaware,Camden,19707,11220001,10874,39.7816768,-75.6937587,1825,1834,340,119,16483,Hockessin,New Castle
Delaware,Camden,19703,2402621,0,39.7932234,-75.4802454,1215,1224,272,532,14471,Claymont,New Castle
Delaware,Bear,19702,14793841,0,39.618776000000004,-75.680297,1349,1330,431,2261,51899,Newark,New Castle
Delaware,Camden,19701,16897461,890593,39.573689200000004,-75.7248418,1274,1253,281,621,39194,Bear,New Castle
Pennsylvania,Abbottstown,19611,1530434,9224,40.33376129999999,-75.94688609999999,920,802,303,331,10589,Reading,Berks
Pennsylvania,Abbottstown,19610,2926317,0,40.333521000000005,-75.9833417,1194,1151,363,45,15258,Reading,Berks
Pennsylvania,Abbottstown,19609,3255383,8030,40.3246917,-76.0225303,1156,1070,328,321,9946,Reading,Berks
Pennsylvania,Abbottstown,19607,1518168,0,40.3068492,-75.94381779999999,1081,1099,306,188,22544,Reading,Berks
Pennsylvania,Abbottstown,19606,10624515,79206,40.356406400000004,-75.8815348,1011,904,380,431,34416,Reading,Berks
Pennsylvania,Abbottstown,19605,2125912,502,40.3767724,-75.9268004,986,924,292,84,18985,Reading,Berks
Pennsylvania,Abbottstown,19604,302611,0,40.3522662,-75.91789449999999,870,814,220,798,27658,Reading,Berks
Pennsylvania,Abbottstown,19602,545522,17497,40.324632,-75.9217436,1004,1066,368,109,17900,Reading,Berks
Pennsylvania,Reading city,19601,25567073,668285,40.339220000000005,-75.926277,743,734,325,16865,32998,Reading,Berks
Pennsylvania,Wernersville,19565,1975747,3184,40.330449,-76.08266,984,900,298,235,8531,Wernersville,Berks
Pennsylvania,Topton,19562,1803327,3280,40.503371,-75.702538,930,870,297,199,2622,Topton,Berks
Pennsylvania,Abbottstown,19555,48079761,480417,40.510997100000004,-75.941337,851,738,347,122,3406,Shoemakersville,Berks
Pennsylvania,Robesonia,19551,2307346,6812,40.348619,-76.138564,947,828,405,182,5034,Robesonia,Berks
Pennsylvania,Abbottstown,19547,93325774,606466,40.3749606,-75.7977581,1666,2020,695,96,4222,Oley,Berks
Pennsylvania,Abbottstown,19530,4246373,14069,40.5213132,-75.7772876,855,863,328,729,16432,Kutztown,Berks
Pennsylvania,Abbottstown,19525,7040012,0,40.3062466,-75.6239181,1308,1096,494,130,14107,Gilbertsville,Montgomery
Pennsylvania,Virginville,19522,2942075,11413,40.516672,-75.859104,1038,1121,248,53,14229,Fleetwood,Berks
Pennsylvania,Elverson,19520,2574887,28807,40.153719,-75.830826,985,858,354,172,5465,Elverson,Chester
Pennsylvania,Amity Gardens,19518,3075145,4760,40.269351,-75.730789,1033,1005,358,297,14734,Douglassville,Berks
Pennsylvania,Abbottstown,19512,21811798,94451,40.344556700000005,-75.6540151,955,844,426,96,16954,Boyertown,Berks
Pennsylvania,Abbottstown,19510,57345177,4720089,40.469481,-75.8956843,790,768,256,69,7639,Blandon,Berks
Pennsylvania,Birdsboro,19508,3462403,80193,40.262329,-75.810113,928,910,274,363,15725,Birdsboro,Berks
Pennsylvania,Abbottstown,19507,169429850,528165,40.5051901,-76.2703162,802,833,228,284,3280,Bethel,Berks
Pennsylvania,Abbottstown,19506,48994251,1290724,40.4306821,-76.0771218,907,885,306,115,7356,Bernville,Berks
Pennsylvania,Bally,19504,1341837,0,40.400451000000004,-75.587556,968,821,381,88,4998,Barto,Berks
Pennsylvania,Adamstown,19501,3573494,17543,40.244477,-76.064701,908,757,367,228,1047,Adamstown,Lancaster
Pennsylvania,Spring Mount,19492,1733447,16478,40.274371,-75.46913,1390,1264,307,68,717,Zieglerville,Montgomery
Pennsylvania,Abbottstown,19475,34701784,652588,40.1688268,-75.5923648,727,576,592,355,11283,Spring City,Chester
Pennsylvania,Royersford,19468,2020441,110638,40.186326,-75.538885,1038,1026,424,1140,25536,Royersford,Montgomery
Pennsylvania,Kenilworth,19465,4420222,104288,40.224868,-75.634288,932,899,212,147,17038,Pottstown,Chester
Pennsylvania,Sanatoga,19464,8740949,20781,40.250793,-75.588285,1002,891,529,560,45788,Pottstown,Montgomery
Pennsylvania,Plymouth Meeting,19462,9762367,0,40.109903,-75.279815,1344,1321,416,747,14658,Plymouth Meeting,Montgomery
Pennsylvania,Phoenixville,19460,9090656,540189,40.135201,-75.522699,1137,1053,425,3433,40154,Phoenixville,Chester
Pennsylvania,Abbottstown,19454,13662491,12026,40.1953028,-75.2528449,1675,1550,538,673,27870,North Wales,Montgomery
Pennsylvania,Abbottstown,19446,4076192,0,40.242774600000004,-75.31347790000001,1030,1058,551,967,55138,Lansdale,Montgomery
Pennsylvania,Abbottstown,19444,4254441,0,40.090833200000006,-75.2484342,1465,1060,861,126,10519,Lafayette Hill,Montgomery
Pennsylvania,Abbottstown,19440,4004194,0,40.259116999999996,-75.2821723,0,0,0,0,18038,Hatfield,Montgomery
Pennsylvania,Harleysville,19438,10811960,6594,40.278403000000004,-75.387857,1336,1212,605,1128,23765,Harleysville,Montgomery
Pennsylvania,Abbottstown,19428,1340312,91959,40.0745201,-75.3062093,1449,1445,549,1261,16580,Conshohocken,Montgomery
Pennsylvania,Trappe,19426,5337895,0,40.199095,-75.475379,1322,1180,401,325,38831,Collegeville,Montgomery
Pennsylvania,Abbottstown,19425,45783608,423556,40.1252904,-75.6485732,1723,1677,473,226,13922,Chester Springs,Chester
Pennsylvania,Blue Bell,19422,13958485,0,40.147352000000005,-75.26868,1318,1296,698,263,18506,Blue Bell,Montgomery
Pennsylvania,King of Prussia,19406,21979332,390002,40.096028999999994,-75.379074,1292,1212,405,3098,23441,King Of Prussia,Montgomery
Pennsylvania,Abbottstown,19405,6753456,170963,40.084305799999996,-75.33238709999999,2969,2417,948,38,5127,Bridgeport,Montgomery
Pennsylvania,Abbottstown,19403,10721870,384982,40.125409000000005,-75.44227120000001,1154,1110,264,772,44260,Norristown,Montgomery
Pennsylvania,Abbottstown,19401,757801,0,40.12222379999999,-75.3541941,1004,966,382,1571,41753,Norristown,Montgomery
Pennsylvania,Abbottstown,19390,30175473,232329,39.7721115,-75.884461,1129,975,361,86,13425,West Grove,Chester
Pennsylvania,Abbottstown,19382,23921025,82402,39.9193287,-75.51890429999999,2105,2559,801,34,52388,West Chester,Chester
Pennsylvania,Abbottstown,19380,1046722,0,39.9672298,-75.60459759999999,1386,1307,353,797,49534,West Chester,Chester
Pennsylvania,Oxford,19363,5094710,5043,39.785561,-75.979652,1052,902,584,1087,17055,Oxford,Chester
Pennsylvania,Abbottstown,19355,14442246,60618,40.020083,-75.5083516,1593,1691,490,69,24760,Malvern,Chester
Pennsylvania,Abbottstown,19350,15390250,271434,39.786657899999994,-75.75398179999999,1328,1228,672,121,10921,Landenberg,Chester
Pennsylvania,Kennett Square,19348,2759156,16421,39.843841,-75.71129599999999,1130,1017,400,900,22232,Kennett Square,Chester
Pennsylvania,Abbottstown,19344,1240576,2523,40.093579600000005,-75.9107502,986,900,398,244,11919,Honey Brook,Chester
Pennsylvania,Abbottstown,19342,17954143,58063,39.882883500000005,-75.4965605,1026,1008,96,29,18099,Glen Mills,Delaware
Pennsylvania,Abbottstown,19341,19378528,188185,40.031087299999996,-75.62832809999999,1708,1732,396,402,16709,Exton,Chester
Pennsylvania,Abbottstown,19335,11690401,109606,40.0058773,-75.73500290000001,1320,1252,385,906,46984,Downingtown,Chester
Pennsylvania,Coatesville city,19320,4682860,46762,39.985152,-75.819,999,1002,438,2763,52342,Coatesville,Chester
Pennsylvania,Abbottstown,19312,6406997,10827,40.038794200000005,-75.4420872,1515,1691,678,114,11539,Berwyn,Chester
Pennsylvania,Abbottstown,19310,29749245,124004,39.969927399999996,-75.9580782,981,916,397,253,3066,Atglen,Chester
Pennsylvania,Abbottstown,19154,1031928,15195,40.082029999999996,-74.9868079,1125,1115,270,512,34196,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19152,973125,0,40.067212899999994,-75.04829670000001,830,910,417,1260,33293,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19151,972947,0,39.9807388,-75.2440178,769,843,319,1050,29883,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19150,555958,0,40.066494,-75.1692176,1259,1191,220,50,23378,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19149,587242,0,40.0365919,-75.0481642,955,892,269,516,55006,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19148,367675,0,39.9280114,-75.14956059999999,1177,1021,484,491,49732,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19147,221570,0,39.9377594,-75.1483123,1431,1371,476,535,36228,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19146,315833,0,39.9429436,-75.171593,764,540,698,606,35113,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19145,355619,0,39.927672799999996,-75.18066540000001,1081,909,453,801,47261,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19144,800999,0,40.033328600000004,-75.1620463,717,658,428,854,43329,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19143,621445,0,39.9568821,-75.22653890000001,826,856,279,1203,64849,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19142,555597,0,39.9210844,-75.23997609999999,879,784,323,217,29595,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19141,492489,0,40.0251574,-75.13812890000001,931,982,300,424,31376,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19140,756814,0,40.0081282,-75.1621609,643,551,321,962,54133,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19139,402542,0,39.9622919,-75.2240228,863,768,387,824,41271,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19138,941265,0,40.041703399999996,-75.1645311,791,778,222,192,32273,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19136,809931,0,40.0302776,-75.0396263,986,969,235,599,40647,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19135,3322103,1643545,40.018933399999995,-75.03995640000001,823,902,278,162,33091,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19134,241053,0,39.996446999999996,-75.1167526,898,918,226,612,60675,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19133,719915,6252,39.997915,-75.1429842,790,804,222,323,26063,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19132,262958,0,39.999397200000004,-75.1686145,909,753,310,191,36268,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19131,690903,0,39.9861159,-75.2288442,383,154,282,62,43172,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19129,1426600,99543,40.0126929,-75.19448670000001,1110,1052,568,397,10975,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19128,515705,0,40.034839,-75.21253370000001,1052,931,411,323,35239,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19127,858216,55716,40.024473,-75.21510450000001,1340,1161,557,186,5913,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19126,774268,0,40.055549299999996,-75.13992900000001,898,905,186,430,15758,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19125,707751,0,39.98445770000001,-75.127525,889,768,476,884,22958,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19124,1439045,20769,40.0090421,-75.10721099999999,904,908,290,954,66691,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19122,736883,0,39.982438099999996,-75.1506931,986,770,655,444,21653,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19121,563701,0,39.9939857,-75.18319340000001,823,764,320,1128,36572,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19120,606825,0,40.040049700000004,-75.1322707,942,939,310,495,68104,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19119,775451,0,40.0394435,-75.2007925,997,904,324,224,27035,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19118,746916,0,40.0724585,-75.1962817,1389,1225,537,1285,9808,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19116,1733146,0,40.1235705,-74.9993523,1143,1240,393,181,33112,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19115,2029701,12502,40.0976749,-75.0375069,0,0,0,0,33207,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19114,1498639,17290,40.073077399999995,-74.9968713,1028,1003,181,789,30907,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19111,655249,0,40.0573156,-75.08855190000001,889,848,317,1004,63090,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19107,382481,0,39.9553999,-75.1569774,1261,1257,429,564,14875,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19106,229397,0,39.945672200000004,-75.151602,1662,1594,693,560,11740,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19104,259546,0,39.953565999999995,-75.2104986,1382,974,932,324,51808,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19103,864871,32791,39.9613701,-75.1720837,1915,1784,832,2381,21908,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19102,105511,0,39.947886600000004,-75.1623004,1118,1000,398,708,4705,Philadelphia,Philadelphia
Pennsylvania,Abbottstown,19096,2408431,0,39.9862277,-75.2697399,625,624,18,8,13572,Wynnewood,Montgomery
Pennsylvania,Woodlyn,19094,4335753,0,39.877371000000004,-75.344502,771,761,425,1207,4406,Woodlyn,Delaware
Pennsylvania,Willow Grove,19090,9478043,12540,40.149202,-75.118086,1246,1157,352,1794,18832,Willow Grove,Montgomery
Pennsylvania,Abbottstown,19087,12536892,269310,40.099563200000006,-75.4424787,1271,1163,355,1095,32225,Wayne,Delaware
Pennsylvania,Abbottstown,19086,6030075,0,39.8881967,-75.37779029999999,0,0,0,0,11420,Wallingford,Delaware
Pennsylvania,Abbottstown,19083,1375416,0,39.9813908,-75.3018885,945,794,464,156,35878,Havertown,Delaware
Pennsylvania,Abbottstown,19082,833303,0,39.9600467,-75.25356049999999,863,828,301,640,40997,Upper Darby,Delaware
Pennsylvania,Abbottstown,19081,2808363,0,39.8849487,-75.3441921,471,321,389,442,10337,Swarthmore,Delaware
Pennsylvania,Sharon Hill,19079,1998592,0,39.907433000000005,-75.267787,1169,1081,390,447,9168,Sharon Hill,Delaware
Pennsylvania,Abbottstown,19078,1558159,13301,39.880075399999996,-75.3272538,1042,959,286,119,11067,Ridley Park,Delaware
Pennsylvania,Abbottstown,19075,5012336,0,40.095461799999995,-75.222646,1235,1226,584,60,7354,Oreland,Montgomery
Pennsylvania,Abbottstown,19073,7892427,169010,39.9732169,-75.4113673,1712,1720,209,80,18332,Newtown Square,Delaware
Pennsylvania,Abbottstown,19072,4877733,0,40.0188076,-75.25789,1787,1781,160,23,9539,Narberth,Montgomery
Pennsylvania,Morrisville,19067,4525745,522745,40.207644,-74.78026899999999,1072,1033,395,1290,51334,Morrisville,Bucks
Pennsylvania,Abbottstown,19064,2486473,0,39.9255587,-75.32544870000001,1285,1113,447,175,24459,Springfield,Delaware
Pennsylvania,Abbottstown,19063,16959094,0,39.9225985,-75.4441917,2418,2311,704,521,35704,Media,Delaware
Pennsylvania,Abbottstown,19061,2777935,0,39.8219061,-75.4324192,1010,925,427,397,19997,Marcus Hook,Delaware
Pennsylvania,Abbottstown,19057,3946530,1826,40.1518425,-74.87126440000002,1467,1390,363,266,17191,Levittown,Bucks
Pennsylvania,Abbottstown,19056,1886867,0,40.147293499999996,-74.8936698,1108,1026,376,1100,15486,Levittown,Bucks
Pennsylvania,Abbottstown,19055,4119625,504832,40.1264539,-74.83066090000001,920,868,425,223,13924,Levittown,Bucks
Pennsylvania,Abbottstown,19054,2305835,8356,40.1625011,-74.819221,1068,1060,165,125,17437,Levittown,Bucks
Pennsylvania,Abbottstown,19053,3495737,0,40.1523976,-74.9865505,1073,1038,232,959,25966,Feasterville Trevose,Bucks
Pennsylvania,Abbottstown,19050,749261,0,39.925118700000006,-75.24947990000001,854,812,191,998,28073,Lansdowne,Delaware
Pennsylvania,Penndel,19047,1081943,0,40.155165999999994,-74.91465500000001,1019,980,304,570,35056,Langhorne,Bucks
Pennsylvania,Jenkintown,19046,1501362,0,40.096256,-75.129639,1183,1033,393,635,17809,Jenkintown,Montgomery
Pennsylvania,Horsham,19044,14167208,0,40.182544,-75.138657,1137,1118,375,1423,15853,Horsham,Montgomery
Pennsylvania,Hatboro,19040,3682328,0,40.177440000000004,-75.10550400000001,1215,1084,614,1104,20536,Hatboro,Montgomery
Pennsylvania,Abbottstown,19038,2214820,0,40.1224131,-75.14941440000001,1277,1367,324,111,31595,Glenside,Montgomery
Pennsylvania,Glenolden,19036,2524725,0,39.899626,-75.291955,1033,972,291,1036,12942,Glenolden,Delaware
Pennsylvania,Abbottstown,19035,15674562,289524,40.0465676,-75.2839372,574,574,18,17,3780,Gladwyne,Montgomery
Pennsylvania,Fort Washington,19034,8423905,0,40.140771,-75.192577,1467,1472,532,268,5999,Fort Washington,Montgomery
Pennsylvania,Rutledge,19033,370337,0,39.900949,-75.327422,1108,965,433,60,7777,Folsom,Delaware
Pennsylvania,Folcroft,19032,3225296,455833,39.888192,-75.276032,1263,1285,332,527,6606,Folcroft,Delaware
Pennsylvania,Levittown,19030,26311722,253129,40.153821,-74.853273,1210,1147,459,2554,12122,Fairless Hills,Bucks
Pennsylvania,Abbottstown,19029,2023254,896631,39.86303579999999,-75.3068225,908,782,303,294,3971,Essington,Delaware
Pennsylvania,Abbottstown,19027,2725562,4072,40.0645417,-75.1311842,1787,1781,160,10,19067,Elkins Park,Montgomery
Pennsylvania,Abbottstown,19026,695298,0,39.937775200000004,-75.2916209,980,895,349,673,30738,Drexel Hill,Delaware
Pennsylvania,Oreland,19025,3773330,0,40.114762,-75.180198,1033,1016,341,364,5395,Dresher,Montgomery
Pennsylvania,Collingdale,19023,2251934,0,39.915065000000006,-75.27763,991,942,308,1020,22164,Darby,Delaware
Pennsylvania,Eddystone,19022,2575844,1368889,39.854849,-75.33710699999999,1047,1028,378,337,3669,Crum Lynne,Delaware
Pennsylvania,Abbottstown,19021,7089472,2071049,40.0847565,-74.89155509999999,1455,1510,378,54,10074,Croydon,Bucks
Pennsylvania,Abbottstown,19020,4205884,0,40.1108566,-74.9561937,1065,1064,176,212,55493,Bensalem,Bucks
Pennsylvania,Clifton Heights,19018,1632551,0,39.93015,-75.295827,1045,953,493,923,23360,Clifton Heights,Delaware
Pennsylvania,Abbottstown,19015,1680502,0,39.856203,-75.3796483,671,640,412,247,16632,Brookhaven,Delaware
Pennsylvania,Abbottstown,19014,714733,0,39.8391778,-75.3944995,784,829,282,452,21206,Aston,Delaware
Pennsylvania,Chester city,19013,12533302,3021370,39.845558000000004,-75.371882,804,805,370,7067,35130,Chester,Delaware
Pennsylvania,Abbottstown,19012,2091640,0,40.0552168,-75.1120763,1098,872,418,23,6670,Cheltenham,Montgomery
Pennsylvania,Abbottstown,19010,1315103,0,40.0299092,-75.3120932,1392,1376,428,312,21103,Bryn Mawr,Delaware
Pennsylvania,Broomall,19008,7485680,0,39.969466,-75.352926,1231,1172,282,757,20535,Broomall,Delaware
New Jersey,Absecon city,19007,2858495,1339859,40.0907312,-74.8456558,1133,1079,488,274,21125,Bristol,Bucks
Pennsylvania,Bryn Athyn,19006,5001571,0,40.141067,-75.067401,1174,983,656,161,21423,Huntingdon Valley,Montgomery
Pennsylvania,Abbottstown,19004,788168,277434,39.9652375,-75.13596120000001,1769,1735,602,1127,9416,Bala Cynwyd,Montgomery
Pennsylvania,Abbottstown,19003,973055,0,40.0026813,-75.28984150000001,1081,1096,211,257,12519,Ardmore,Delaware
Pennsylvania,Spring House,19002,6770037,12026,40.177157,-75.219516,2272,2109,983,399,32412,Ambler,Montgomery
Pennsylvania,Abbottstown,19001,1676542,0,40.1249276,-75.1223602,1072,882,459,101,17020,Abington,Montgomery
Pennsylvania,Abbottstown,18976,13082818,27868,40.258312100000005,-75.1875488,1697,1830,560,65,19795,Warrington,Bucks
Pennsylvania,Abbottstown,18974,5037680,0,40.207706200000004,-75.1175947,1523,1436,553,206,40953,Warminster,Bucks
Pennsylvania,Village Shires,18966,3148331,3074,40.200078999999995,-74.970636,1784,1712,691,592,37999,Southampton,Bucks
Pennsylvania,Souderton,18964,2904377,0,40.311002,-75.322351,966,885,409,938,13812,Souderton,Montgomery
Pennsylvania,Abbottstown,18960,21732770,43111,40.313874600000005,-75.28249609999999,927,910,314,239,12473,Sellersville,Bucks
Pennsylvania,Abbottstown,18951,45393197,121680,40.4331823,-75.4050244,1098,1038,369,393,34651,Quakertown,Bucks
Pennsylvania,Perkasie,18944,6566489,74938,40.371736999999996,-75.292772,942,978,416,926,24479,Perkasie,Bucks
Pennsylvania,Abbottstown,18940,6479407,53256,40.2214684,-74.92648249999999,1328,1212,534,114,28825,Newtown,Bucks
Pennsylvania,New Hope,18938,3292035,384991,40.361358,-74.956796,1571,1294,936,439,13989,New Hope,Bucks
Pennsylvania,Abbottstown,18925,13252209,172531,40.2898071,-75.1073136,1712,1659,510,145,6195,Furlong,Bucks
Pennsylvania,Brittany Farms-The Highlands,18914,3086513,14236,40.267247,-75.214396,1343,1274,333,306,21063,Chalfont,Bucks
Pennsylvania,Doylestown,18901,5586406,4940,40.314197,-75.127697,1300,1175,597,1924,27598,Doylestown,Bucks
Pennsylvania,Abbottstown,18853,379598578,5266247,41.6261036,-76.3725254,817,705,285,92,4252,Wyalusing,Bradford
Pennsylvania,Towanda,18848,2948148,77147,41.770945000000005,-76.446503,832,843,322,509,9193,Towanda,Bradford
Pennsylvania,Oakland,18847,1155723,149007,41.950773,-75.608763,730,683,159,71,6024,Susquehanna,Susquehanna
Pennsylvania,Abbottstown,18840,5236375,35098,41.985801,-76.52037440000001,590,594,255,389,10731,Sayre,Bradford
Pennsylvania,Abbottstown,18834,203850055,2545199,41.8309672,-75.7209338,766,778,279,249,3691,New Milford,Susquehanna
Pennsylvania,Abbottstown,18826,210059575,2489964,41.6873549,-75.6270882,1012,867,341,32,1910,Kingsley,Susquehanna
Pennsylvania,Abbottstown,18817,144999755,1924637,39.770838399999995,-79.85284899999999,683,686,240,392,306,East Smithfield,Bradford
Pennsylvania,Athens,18810,4653482,71376,41.937287,-76.513976,437,339,324,436,6162,Athens,Bradford
Pennsylvania,Abbottstown,18801,109616702,937883,41.832332,-75.8669217,612,542,341,198,8266,Montrose,Susquehanna
Pennsylvania,Abbottstown,18707,34472538,12237,41.1228502,-75.8979906,782,781,23,11,15557,Mountain Top,Luzerne
Pennsylvania,Abbottstown,18706,25797627,73768,41.1899528,-75.90772170000001,715,660,180,78,16105,Wilkes Barre,Luzerne
Pennsylvania,Plains,18705,3311850,0,41.275797,-75.851861,673,636,271,610,14806,Wilkes Barre,Luzerne
Pennsylvania,Abbottstown,18704,3000419,91122,41.26021420000001,-75.9099599,624,352,472,324,31206,Kingston,Luzerne
Pennsylvania,Abbottstown,18702,890708,0,41.2397609,-75.8694926,687,692,247,235,40295,Wilkes Barre,Luzerne
Pennsylvania,Abbottstown,18701,1791680,330107,41.2463021,-75.888021,652,538,347,677,3447,Wilkes Barre,Luzerne
Pennsylvania,East Side,18661,2969372,16081,41.062383000000004,-75.762173,570,576,199,20,5730,White Haven,Luzerne
Pennsylvania,Abbottstown,18657,180154318,756700,41.4187615,-76.0179712,737,634,185,47,11985,Tunkhannock,Wyoming
Pennsylvania,Shickshinny,18655,1170481,120584,41.154181,-76.150937,502,455,240,125,6278,Shickshinny,Luzerne
Pennsylvania,Abbottstown,18651,1004701,73906,41.2408851,-75.9519655,739,735,175,158,8880,Plymouth,Luzerne
Pennsylvania,Abbottstown,18644,3722360,379871,41.3056766,-75.84288620000001,535,515,161,160,7546,Wyoming,Luzerne
Pennsylvania,Abbottstown,18643,2123571,377617,41.329560799999996,-75.79996640000002,709,680,76,42,12908,Pittston,Luzerne
Pennsylvania,Avoca,18641,2672425,0,41.33808,-75.742305,681,699,193,209,6812,Pittston,Luzerne
Pennsylvania,Abbottstown,18640,14368193,495772,41.356348,-75.7731814,712,718,303,412,17155,Pittston,Luzerne
Pennsylvania,Abbottstown,18635,129943115,4268183,41.0825891,-76.1181678,625,589,179,194,3881,Nescopeck,Luzerne
Pennsylvania,Abbottstown,18634,908817,0,41.200369,-76.00813640000001,648,582,362,602,13569,Nanticoke,Luzerne
Pennsylvania,Abbottstown,18626,445602586,3956874,41.4593596,-76.3774948,748,673,309,37,516,Laporte,Sullivan
Pennsylvania,Abbottstown,18612,30136985,505186,41.358089899999996,-75.949561,1022,829,630,398,18051,Dallas,Luzerne
Pennsylvania,Abbottstown,18603,4354263,333093,41.049839299999995,-76.2573071,696,651,264,226,19320,Berwick,Columbia
Pennsylvania,Old Forge,18518,8844011,0,41.370478999999996,-75.74085500000001,713,698,256,1039,8313,Old Forge,Lackawanna
Pennsylvania,Taylor,18517,13473218,0,41.395771999999994,-75.714713,665,663,229,729,5274,Taylor,Lackawanna
Pennsylvania,Dunmore,18512,23097581,197711,41.413984,-75.60625300000001,777,751,259,2028,12218,Scranton,Lackawanna
Pennsylvania,Abbottstown,18510,526616,0,41.403431,-75.64543420000001,775,773,204,337,14119,Scranton,Lackawanna
Pennsylvania,Abbottstown,18509,1014819,0,41.440141499999996,-75.64952629999999,665,629,198,59,13589,Scranton,Lackawanna
Pennsylvania,Abbottstown,18507,16773065,125352,41.35604179999999,-75.7046963,633,638,207,127,4891,Moosic,Lackawanna
Pennsylvania,Abbottstown,18505,1111057,0,41.393753000000004,-75.6565298,878,744,367,239,20586,Scranton,Lackawanna
Pennsylvania,Abbottstown,18504,570860,0,41.417916299999995,-75.6815824,746,747,196,382,21265,Scranton,Lackawanna
Pennsylvania,Abbottstown,18471,13629240,62502,41.5177883,-75.70724240000001,1123,1116,350,166,685,Waverly,Lackawanna
Pennsylvania,Abbottstown,18458,33707303,384885,41.3621332,-74.8376792,1004,946,324,111,3017,Shohola,Pike
Pennsylvania,Jessup,18452,17448920,125804,41.453565999999995,-75.54234699999999,749,705,260,405,4802,Peckville,Lackawanna
Pennsylvania,Abbottstown,18445,108381615,1262658,41.3173772,-75.3859358,950,839,437,74,2329,Newfoundland,Wayne
Pennsylvania,Moscow,18444,7378087,8718,41.340785,-75.53240799999999,924,891,406,139,13778,Moscow,Lackawanna
Pennsylvania,Abbottstown,18439,410081767,10592375,41.846573799999994,-75.39956579999999,756,729,201,58,500,Lakewood,Wayne
Pennsylvania,Abbottstown,18436,71991578,5296732,41.457865600000005,-75.37495200000001,1264,1277,200,86,13853,Lake Ariel,Wayne
